order_id,customer_id,product_id,order_date,order_hour,quantity,unit_price,revenue,discount_rate,category,festival,city,state,city_tier,region,acquisition_channel,cart_adds,page_views,supplier_delay_hours
3222,5464,1020,2024-08-13,4,1,457.2717666503706,342.9538249877779,0.25,Accessories,RakshaBandhan,Delhi,Delhi,Tier-1,North,Organic,7,20,2.4168778167098015
3223,5001,1118,2024-07-08,6,2,264.9348934673112,450.38931889442904,0.15,Electronics,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,8,42,8.106117162640533
3224,5244,1015,2024-07-12,2,1,144.07084585301837,144.07084585301837,0.0,Electronics,Regular,Hyderabad,Telangana,Tier-1,South,Organic,7,57,4.465549983513179
3225,5455,1033,2023-11-26,16,1,228.57122656057265,228.57122656057265,0.0,Sports,Diwali,Bhopal,Madhya Pradesh,Tier-3,Central,Organic,6,35,2.8183595453951504
3226,5446,1087,2023-11-17,17,5,282.50756584831856,1200.6571548553538,0.15,Grocery,Diwali,Ahmedabad,Gujarat,Tier-2,West,Paid,7,23,4.039248098686114
3227,5085,1063,2024-08-08,6,3,461.34932587545507,1384.047977626365,0.0,Accessories,RakshaBandhan,Mumbai,Maharashtra,Tier-1,West,Referral,3,72,2.260611227342925
3228,5310,1053,2024-06-23,9,4,402.26200538929896,1448.1432194014762,0.1,Apparel,Regular,Mumbai,Maharashtra,Tier-1,West,Affiliate,1,31,1.6862432097284916
3229,5417,1111,2023-10-12,13,3,129.3943852291859,368.7739979031798,0.05,Apparel,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,6,29,3.1011607888745507
3230,5335,1095,2024-06-22,18,4,381.8667299401442,1298.3468817964902,0.15,Apparel,Regular,Nagpur,Maharashtra,Tier-3,West,Paid,6,10,3.236575139424895
3231,5328,1115,2024-10-27,7,4,515.4024276145016,2061.6097104580062,0.0,Accessories,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Paid,8,31,2.391652379586862
3232,5386,1033,2024-07-27,11,1,228.57122656057265,171.4284199204295,0.25,Sports,Regular,Jaipur,Rajasthan,Tier-2,North,Marketplace,3,21,6.502226603638006
3233,5226,1102,2024-01-20,4,1,166.86327726111654,158.52011339806072,0.05,Sports,NewYear,Coimbatore,Tamil Nadu,Tier-3,South,Organic,9,31,2.4684468562984634
3234,5033,1025,2024-02-04,19,3,124.83683763266087,337.05946160818434,0.1,Grocery,Regular,Hyderabad,Telangana,Tier-1,South,Affiliate,5,19,2.1355419173102392
3235,5319,1096,2024-07-27,20,2,223.46944022650035,446.9388804530007,0.0,Apparel,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Organic,4,19,1.6285595211758013
3236,5313,1065,2024-03-09,17,5,336.61184638821754,1598.9062703440334,0.05,Home,Holi,Coimbatore,Tamil Nadu,Tier-3,South,Affiliate,9,60,1.4360338865012459
3237,5425,1071,2024-07-21,19,2,251.03189979753532,502.06379959507063,0.0,Home,Regular,Mumbai,Maharashtra,Tier-1,West,Marketplace,5,40,6.0549033690763325
3238,5461,1013,2024-10-19,18,2,495.4293518297897,990.8587036595794,0.0,Apparel,Diwali,Bengaluru,Karnataka,Tier-1,South,Referral,1,57,4.516334336987201
3239,5168,1105,2024-03-11,20,3,432.9652116038074,1233.950853070851,0.05,Home,Holi,Kochi,Kerala,Tier-2,South,Affiliate,3,48,5.380655089088646
3240,5478,1033,2024-05-17,10,1,228.57122656057265,228.57122656057265,0.0,Sports,Regular,Delhi,Delhi,Tier-1,North,Referral,6,45,6.0368101622565895
3241,5004,1071,2024-04-13,4,5,251.03189979753532,941.3696242407575,0.25,Home,Regular,Delhi,Delhi,Tier-1,North,Organic,3,39,3.33340047979891
3242,5484,1019,2024-04-21,23,1,382.68199548201824,325.2796961597155,0.15,Home,Regular,Kochi,Kerala,Tier-2,South,Organic,2,34,6.944479523750806
3243,5068,1111,2023-10-31,0,5,129.3943852291859,582.2747335313366,0.1,Apparel,Diwali,Jaipur,Rajasthan,Tier-2,North,Referral,3,24,2.7462196434801838
3244,5322,1038,2024-10-29,9,4,143.87651594002162,546.7307605720821,0.05,Electronics,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Referral,5,71,1.808547948403897
3245,5341,1091,2024-05-04,17,5,420.82902129586427,2104.1451064793214,0.0,Home,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,1,35,4.747233320103797
3246,5316,1091,2023-12-31,19,2,420.82902129586427,841.6580425917285,0.0,Home,Christmas,Delhi,Delhi,Tier-1,North,Paid,5,71,4.289095755896994
3247,5495,1066,2024-05-17,16,5,339.932224839794,1699.66112419897,0.0,Electronics,Regular,Mumbai,Maharashtra,Tier-1,West,Marketplace,7,62,4.285919511071409
3248,5276,1014,2024-03-08,11,5,271.61437730812537,1290.1682922135954,0.05,Electronics,Holi,Bengaluru,Karnataka,Tier-1,South,Referral,5,50,6.030642683371693
3249,5065,1033,2024-08-24,22,3,228.57122656057265,582.8566277294602,0.15,Sports,RakshaBandhan,Indore,Madhya Pradesh,Tier-2,Central,Affiliate,7,68,4.212421929004506
3250,5303,1073,2024-07-30,5,2,148.02429666055104,296.0485933211021,0.0,Home,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,6,54,4.6261036180287
3251,5145,1064,2024-03-01,3,1,384.4838088003486,384.4838088003486,0.0,Apparel,Holi,Lucknow,Uttar Pradesh,Tier-2,North,Referral,5,66,6.7192051570494264
3252,5306,1070,2024-07-12,15,1,136.60495696352223,136.60495696352223,0.0,Beauty,Regular,Nagpur,Maharashtra,Tier-3,West,Marketplace,9,64,4.5333619507793115
3253,5190,1029,2023-10-14,7,3,412.99888241304825,1177.0468148771874,0.05,Apparel,Diwali,Chandigarh,Chandigarh,Tier-2,North,Organic,6,53,4.988518068518704
3254,5021,1064,2024-10-21,11,5,384.4838088003486,1922.4190440017428,0.0,Apparel,Diwali,Hyderabad,Telangana,Tier-1,South,Affiliate,8,59,1.1645712994392188
3255,5318,1010,2024-04-22,10,3,228.77083429722293,651.9968777470854,0.05,Apparel,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,6,66,11.4383029613414
3256,5044,1058,2024-06-18,6,5,92.4802288953179,462.4011444765895,0.0,Apparel,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Paid,9,21,0.8183153969397754
3257,5163,1010,2024-06-15,23,4,228.77083429722293,915.0833371888917,0.0,Apparel,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Paid,4,70,2.921341296771055
3258,5309,1079,2024-02-03,9,4,472.49994337278395,1700.9997961420222,0.1,Home,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,2,42,2.8608654343954676
3259,5440,1068,2024-07-02,16,4,28.18252239508425,73.27455822721905,0.35,Accessories,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Referral,2,14,8.216031037798299
3260,5157,1102,2024-03-08,3,5,166.86327726111654,834.3163863055827,0.0,Sports,Holi,Mumbai,Maharashtra,Tier-1,West,Affiliate,9,16,2.798801253445891
3261,5149,1055,2024-06-29,23,5,470.63012830296105,2353.150641514805,0.0,Home,Regular,Nagpur,Maharashtra,Tier-3,West,Affiliate,8,61,4.883758875764997
3262,5150,1019,2023-11-05,23,1,382.68199548201824,382.68199548201824,0.0,Home,Diwali,Nagpur,Maharashtra,Tier-3,West,Marketplace,3,65,2.874468416977314
3263,5287,1028,2023-11-28,1,3,101.03080031985321,257.6285408156257,0.15,Electronics,Diwali,Mumbai,Maharashtra,Tier-1,West,Marketplace,5,54,1.9198058784603353
3264,5096,1097,2024-10-04,15,3,61.71345239649959,175.88333933002383,0.05,Apparel,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Paid,1,54,5.140710705971213
3265,5263,1114,2024-07-21,14,5,114.29594193414671,542.9057241871968,0.05,Beauty,Regular,Vizag,Andhra Pradesh,Tier-3,South,Organic,9,69,2.562067293756445
3266,5400,1007,2023-11-21,4,2,473.77794011340274,900.1780862154651,0.05,Beauty,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Organic,4,78,4.415179805584872
3267,5040,1081,2023-12-25,18,5,249.7682482496416,936.630930936156,0.25,Apparel,Christmas,Kochi,Kerala,Tier-2,South,Marketplace,4,67,5.25338504393862
3268,5482,1057,2024-05-06,18,3,345.5573056122073,1036.671916836622,0.0,Grocery,Regular,Vizag,Andhra Pradesh,Tier-3,South,Organic,3,15,7.813509795516181
3269,5265,1030,2023-10-03,20,5,449.40967198561214,2247.0483599280606,0.0,Electronics,Diwali,Hyderabad,Telangana,Tier-1,South,Referral,1,65,1.4756500768598575
3270,5313,1061,2024-03-09,14,4,287.9467616244482,1151.7870464977927,0.0,Sports,Holi,Coimbatore,Tamil Nadu,Tier-3,South,Affiliate,7,43,3.694369606946424
3271,5308,1112,2024-02-08,16,2,190.51440824888496,361.9773756728814,0.05,Beauty,Regular,Vizag,Andhra Pradesh,Tier-3,South,Organic,3,64,3.777061204858022
3272,5472,1023,2023-11-23,17,5,536.9414615800966,2684.707307900483,0.0,Electronics,Diwali,Delhi,Delhi,Tier-1,North,Paid,1,59,4.00185618875052
3273,5332,1100,2024-01-28,18,1,546.0626075174881,464.1532163898649,0.15,Apparel,NewYear,Delhi,Delhi,Tier-1,North,Paid,9,55,9.137602645831798
3274,5441,1010,2024-01-26,14,1,228.77083429722293,205.89375086750064,0.1,Apparel,NewYear,Jaipur,Rajasthan,Tier-2,North,Organic,5,70,3.6533348727722808
3275,5142,1086,2023-10-27,17,3,436.1920168519057,981.4320379167877,0.25,Apparel,Diwali,Chandigarh,Chandigarh,Tier-2,North,Organic,1,16,0.0
3276,5108,1008,2024-06-10,1,2,85.58704327857207,128.3805649178581,0.25,Accessories,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,3,69,3.603138276152457
3277,5321,1007,2024-01-17,14,1,473.77794011340274,450.08904310773255,0.05,Beauty,NewYear,Bengaluru,Karnataka,Tier-1,South,Affiliate,5,31,3.7632455743936855
3278,5076,1004,2023-10-13,4,5,65.56463525371322,278.6496998282812,0.15,Sports,Diwali,Hyderabad,Telangana,Tier-1,South,Marketplace,2,20,3.517916740813
3279,5055,1096,2023-10-09,9,1,223.46944022650035,201.12249620385032,0.1,Apparel,Diwali,Chandigarh,Chandigarh,Tier-2,North,Paid,9,59,2.5627116043008002
3280,5105,1068,2024-10-21,18,3,28.18252239508425,84.54756718525275,0.0,Accessories,Diwali,Nagpur,Maharashtra,Tier-3,West,Paid,8,78,1.357396727705265
3281,5135,1082,2023-11-17,2,2,490.27202695296046,882.4896485153289,0.1,Home,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,8,11,8.318982079341023
3282,5048,1018,2024-09-28,18,2,498.30239147562344,747.4535872134352,0.25,Accessories,Regular,Indore,Madhya Pradesh,Tier-2,Central,Affiliate,5,78,4.636586943875785
3283,5364,1110,2023-12-06,6,2,278.9080110018305,474.1436187031119,0.15,Sports,Christmas,Delhi,Delhi,Tier-1,North,Organic,9,30,3.615519448468322
3284,5291,1097,2023-11-03,18,2,61.71345239649959,111.08421431369926,0.1,Apparel,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Referral,3,77,8.255251933201622
3285,5100,1058,2024-05-06,18,4,92.4802288953179,369.9209155812716,0.0,Apparel,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,5,8,2.2626846303332107
3286,5141,1107,2024-09-12,0,2,170.62252148864383,290.0582865306945,0.15,Beauty,Regular,Ahmedabad,Gujarat,Tier-2,West,Organic,7,51,5.204816820383355
3287,5464,1017,2023-10-29,5,4,47.65218110146344,190.60872440585376,0.0,Home,Diwali,Delhi,Delhi,Tier-1,North,Organic,5,45,1.5018772298232435
3288,5456,1035,2024-02-09,19,3,121.78810185972856,328.8278750212671,0.1,Grocery,Regular,Delhi,Delhi,Tier-1,North,Referral,8,67,5.501516926052014
3289,5061,1005,2024-07-28,8,4,585.617187465686,2108.22187487647,0.1,Home,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,1,40,1.731009414764614
3290,5306,1019,2023-10-28,10,3,382.68199548201824,1090.643687123752,0.05,Home,Diwali,Nagpur,Maharashtra,Tier-3,West,Marketplace,4,10,4.940926112186978
3291,5161,1100,2023-12-07,0,2,546.0626075174881,1092.1252150349762,0.0,Apparel,Christmas,Ahmedabad,Gujarat,Tier-2,West,Paid,8,18,7.906471557803297
3292,5179,1049,2024-01-31,16,3,92.45396532949279,249.62570638963052,0.1,Apparel,NewYear,Ahmedabad,Gujarat,Tier-2,West,Affiliate,2,24,4.186899188773219
3293,5299,1077,2024-08-18,2,4,400.5307436888681,1602.1229747554723,0.0,Apparel,RakshaBandhan,Vizag,Andhra Pradesh,Tier-3,South,Referral,4,70,0.0
3294,5492,1105,2024-08-19,6,3,432.9652116038074,1298.8956348114223,0.0,Home,RakshaBandhan,Mumbai,Maharashtra,Tier-1,West,Affiliate,9,11,4.071542961309313
3295,5291,1091,2024-07-10,11,5,420.82902129586427,2104.1451064793214,0.0,Home,Regular,Vizag,Andhra Pradesh,Tier-3,South,Referral,6,67,4.960904039559825
3296,5476,1047,2024-06-23,18,3,180.113581318844,486.30666956087885,0.1,Grocery,Regular,Bengaluru,Karnataka,Tier-1,South,Paid,4,42,5.801967961585144
3297,5410,1041,2023-10-11,11,2,501.2801356741241,1002.5602713482482,0.0,Grocery,Diwali,Ahmedabad,Gujarat,Tier-2,West,Paid,4,47,6.9471829869661095
3298,5389,1013,2024-01-04,23,1,495.4293518297897,495.4293518297897,0.0,Apparel,NewYear,Ahmedabad,Gujarat,Tier-2,West,Paid,2,77,7.0491412858171305
3299,5395,1099,2024-10-03,12,2,577.5196220842136,981.783357543163,0.15,Grocery,Diwali,Jaipur,Rajasthan,Tier-2,North,Paid,7,62,3.738120323946526
3300,5395,1118,2024-07-14,6,1,264.9348934673112,251.68814879394563,0.05,Electronics,Regular,Jaipur,Rajasthan,Tier-2,North,Paid,1,53,2.6811229044621703
3301,5127,1060,2024-01-05,4,1,404.35774745637826,343.7040853379215,0.15,Apparel,NewYear,Chandigarh,Chandigarh,Tier-2,North,Marketplace,2,66,1.7629789187079523
3302,5488,1059,2024-07-10,18,2,77.57274338622433,147.38821243382623,0.05,Electronics,Regular,Delhi,Delhi,Tier-1,North,Marketplace,2,39,2.9201005079760045
3303,5459,1101,2024-07-16,11,2,422.8272089483422,845.6544178966844,0.0,Beauty,Regular,Mumbai,Maharashtra,Tier-1,West,Marketplace,7,74,4.953061031209517
3304,5300,1041,2024-07-24,14,5,501.2801356741241,2130.440576615027,0.15,Grocery,Regular,Jaipur,Rajasthan,Tier-2,North,Affiliate,9,64,1.3027043715416626
3305,5355,1048,2024-10-27,8,4,412.67234734523555,1650.6893893809422,0.0,Beauty,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Organic,1,78,2.146279469143031
3306,5440,1107,2024-05-04,6,4,170.62252148864383,511.8675644659315,0.25,Beauty,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Referral,9,46,5.124598176189131
3307,5076,1045,2023-10-24,14,3,484.8109709231131,1454.4329127693393,0.0,Electronics,Diwali,Hyderabad,Telangana,Tier-1,South,Marketplace,9,53,2.7070257560573747
3308,5032,1111,2024-08-23,7,1,129.3943852291859,109.98522744480802,0.15,Apparel,RakshaBandhan,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,5,39,4.739972467214382
3309,5497,1019,2023-10-06,23,5,382.68199548201824,1817.7394785395866,0.05,Home,Diwali,Delhi,Delhi,Tier-1,North,Paid,1,74,2.3713796083892564
3310,5277,1059,2024-06-13,17,3,77.57274338622433,197.81049563487204,0.15,Electronics,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,7,52,4.575596606205021
3311,5361,1058,2024-08-14,19,3,92.4802288953179,277.44068668595366,0.0,Apparel,RakshaBandhan,Bhopal,Madhya Pradesh,Tier-3,Central,Marketplace,5,16,2.456246015620476
3312,5251,1036,2023-11-20,6,4,86.65368814792826,311.95327733254175,0.1,Sports,Diwali,Chandigarh,Chandigarh,Tier-2,North,Marketplace,8,43,0.19604721576262163
3313,5258,1115,2024-08-14,0,1,515.4024276145016,515.4024276145016,0.0,Accessories,RakshaBandhan,Nagpur,Maharashtra,Tier-3,West,Organic,3,14,5.911913743248214
3314,5018,1057,2024-08-20,1,3,345.5573056122073,881.1711293111285,0.15,Grocery,RakshaBandhan,Delhi,Delhi,Tier-1,North,Paid,6,53,2.6082110163507295
3315,5144,1105,2024-06-18,20,4,432.9652116038074,1731.8608464152296,0.0,Home,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,9,57,3.5027395858026797
3316,5043,1026,2024-02-07,20,4,285.3653921989502,1084.3884903560106,0.05,Accessories,Regular,Kochi,Kerala,Tier-2,South,Referral,7,65,2.617715803383309
3317,5216,1041,2023-12-20,16,3,501.2801356741241,1353.4563663201352,0.1,Grocery,Christmas,Hyderabad,Telangana,Tier-1,South,Referral,6,16,5.088955540496791
3318,5010,1057,2024-07-09,14,5,345.5573056122073,1641.3972016579846,0.05,Grocery,Regular,Kochi,Kerala,Tier-2,South,Paid,9,39,4.666337822917248
3319,5401,1067,2023-12-02,5,5,189.3305578569412,804.6548708920001,0.15,Beauty,Christmas,Vizag,Andhra Pradesh,Tier-3,South,Referral,5,31,5.084186966005378
3320,5147,1027,2024-06-27,18,1,35.84422181446498,32.25979963301848,0.1,Grocery,Regular,Nagpur,Maharashtra,Tier-3,West,Organic,2,36,2.900913928863094
3321,5370,1037,2023-12-07,12,1,290.66590647330094,290.66590647330094,0.0,Grocery,Christmas,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,9,75,3.9005433014540873
3322,5026,1074,2024-02-12,14,3,44.39861759654895,113.21647487119984,0.15,Electronics,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Organic,2,46,4.834064593464138
3323,5016,1033,2024-04-20,0,5,228.57122656057265,1085.71332616272,0.05,Sports,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Marketplace,5,38,7.090407945064733
3324,5211,1091,2023-12-04,12,3,420.82902129586427,1199.362710693213,0.05,Home,Christmas,Pune,Maharashtra,Tier-2,West,Referral,7,72,4.6130625434777315
3325,5394,1057,2024-08-13,16,2,345.5573056122073,691.1146112244146,0.0,Grocery,RakshaBandhan,Jaipur,Rajasthan,Tier-2,North,Affiliate,8,44,1.9933006896133376
3326,5406,1116,2024-07-04,18,3,457.526522602774,1303.9505894179056,0.05,Home,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,7,36,4.535787801159053
3327,5272,1028,2023-10-07,3,5,101.03080031985321,429.38090135937614,0.15,Electronics,Diwali,Mumbai,Maharashtra,Tier-1,West,Referral,4,45,3.6700044679501524
3328,5306,1101,2024-09-04,0,1,422.8272089483422,317.1204067112567,0.25,Beauty,Regular,Nagpur,Maharashtra,Tier-3,West,Marketplace,2,68,0.00253207757299867
3329,5344,1058,2024-07-13,20,3,92.4802288953179,208.08051501446525,0.25,Apparel,Regular,Kochi,Kerala,Tier-2,South,Organic,1,38,0.3096863799015108
3330,5336,1010,2024-08-31,7,4,228.77083429722293,823.5750034700026,0.1,Apparel,RakshaBandhan,Vizag,Andhra Pradesh,Tier-3,South,Organic,3,51,3.867020764954049
3331,5370,1084,2024-05-28,11,2,23.40012314897768,46.80024629795536,0.0,Sports,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,9,18,4.035597865539276
3332,5015,1025,2024-06-07,15,1,124.83683763266087,118.59499575102782,0.05,Grocery,Regular,Vizag,Andhra Pradesh,Tier-3,South,Referral,7,5,3.4105005195321803
3333,5214,1016,2024-03-02,11,4,337.2050243393425,1348.82009735737,0.0,Sports,Holi,Bhopal,Madhya Pradesh,Tier-3,Central,Organic,4,10,5.768363572487134
3334,5419,1063,2023-12-30,22,4,461.34932587545507,1660.8575731516382,0.1,Accessories,Christmas,Coimbatore,Tamil Nadu,Tier-3,South,Paid,5,40,2.1297084616579145
3335,5219,1094,2024-01-03,20,4,187.89213259724715,751.5685303889886,0.0,Beauty,NewYear,Jaipur,Rajasthan,Tier-2,North,Paid,4,58,1.227609754536215
3336,5073,1030,2024-02-04,9,4,449.40967198561214,1168.4651471625916,0.35,Electronics,Regular,Ahmedabad,Gujarat,Tier-2,West,Referral,9,20,2.348615408555954
3337,5332,1074,2024-01-25,4,4,44.39861759654895,177.5944703861958,0.0,Electronics,NewYear,Delhi,Delhi,Tier-1,North,Paid,5,75,2.7804478750675203
3338,5151,1001,2024-07-28,23,2,268.9382794537109,537.8765589074218,0.0,Sports,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Paid,8,16,3.883693510294534
3339,5255,1022,2024-04-27,16,1,582.711834392993,495.305059234044,0.15,Sports,Regular,Pune,Maharashtra,Tier-2,West,Organic,1,57,2.40471975440044
3340,5258,1090,2024-03-13,18,5,99.86414060076936,499.3207030038468,0.0,Accessories,Holi,Nagpur,Maharashtra,Tier-3,West,Organic,5,22,0.0
3341,5348,1001,2024-07-17,11,2,268.9382794537109,537.8765589074218,0.0,Sports,Regular,Jaipur,Rajasthan,Tier-2,North,Marketplace,6,9,0.0
3342,5464,1042,2024-07-19,11,5,423.156410181327,2009.9929483613032,0.05,Electronics,Regular,Delhi,Delhi,Tier-1,North,Organic,7,58,4.246318317498079
3343,5346,1060,2024-10-08,4,3,404.35774745637826,909.804931776851,0.25,Apparel,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Affiliate,1,43,1.7419569265579078
3344,5499,1007,2024-02-01,10,3,473.77794011340274,1421.3338203402081,0.0,Beauty,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,6,52,0.0
3345,5009,1117,2024-01-06,13,1,434.48314401105273,412.75898681050006,0.05,Home,NewYear,Hyderabad,Telangana,Tier-1,South,Referral,8,75,5.249882601358106
3346,5391,1061,2023-10-03,3,5,287.9467616244482,1439.733808122241,0.0,Sports,Diwali,Hyderabad,Telangana,Tier-1,South,Affiliate,1,45,7.090362070297103
3347,5208,1040,2023-12-03,15,3,267.9196321346751,763.570951583824,0.05,Beauty,Christmas,Lucknow,Uttar Pradesh,Tier-2,North,Paid,3,68,3.81108292246082
3348,5364,1117,2024-05-29,14,5,434.48314401105273,2172.4157200552636,0.0,Home,Regular,Delhi,Delhi,Tier-1,North,Organic,4,42,4.536880262836728
3349,5042,1067,2024-08-19,20,4,189.3305578569412,719.4561198563765,0.05,Beauty,RakshaBandhan,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,3,31,4.5538317941670154
3350,5263,1081,2024-05-28,1,1,249.7682482496416,237.2798358371595,0.05,Apparel,Regular,Vizag,Andhra Pradesh,Tier-3,South,Organic,4,34,0.0
3351,5014,1010,2024-10-31,5,5,228.77083429722293,857.8906286145859,0.25,Apparel,Diwali,Kochi,Kerala,Tier-2,South,Organic,9,30,5.777305214389842
3352,5332,1019,2024-06-08,10,3,382.68199548201824,1033.2413878014493,0.1,Home,Regular,Delhi,Delhi,Tier-1,North,Paid,9,71,6.479763536887777
3353,5108,1005,2024-09-18,21,1,585.617187465686,527.0554687191175,0.1,Home,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,6,43,7.673598359186716
3354,5072,1061,2024-01-16,5,3,287.9467616244482,820.6482706296773,0.05,Sports,NewYear,Vizag,Andhra Pradesh,Tier-3,South,Organic,8,74,3.1247603786089386
3355,5039,1100,2024-02-07,23,4,546.0626075174881,2184.2504300699525,0.0,Apparel,Regular,Chandigarh,Chandigarh,Tier-2,North,Paid,8,23,1.7297589718353463
3356,5134,1108,2024-08-20,22,4,66.87066767056459,267.48267068225834,0.0,Grocery,RakshaBandhan,Kochi,Kerala,Tier-2,South,Organic,1,62,6.717115040123415
3357,5479,1068,2024-06-21,2,2,28.18252239508425,53.54679255066007,0.05,Accessories,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,4,13,4.997820785054505
3358,5492,1006,2024-04-12,8,5,459.07242417430825,2295.3621208715413,0.0,Beauty,Regular,Mumbai,Maharashtra,Tier-1,West,Affiliate,8,26,5.749327414919215
3359,5040,1075,2024-10-17,6,2,176.01649629297796,352.0329925859559,0.0,Apparel,Diwali,Kochi,Kerala,Tier-2,South,Marketplace,4,7,2.705847283137749
3360,5489,1076,2024-07-31,11,3,183.22031708234334,549.66095124703,0.0,Electronics,Regular,Hyderabad,Telangana,Tier-1,South,Organic,6,73,4.543124833451618
3361,5293,1071,2024-01-27,22,5,251.03189979753532,1255.1594989876767,0.0,Home,NewYear,Indore,Madhya Pradesh,Tier-2,Central,Paid,4,27,1.8932001611643443
3362,5161,1086,2024-06-01,9,1,436.1920168519057,436.1920168519057,0.0,Apparel,Regular,Ahmedabad,Gujarat,Tier-2,West,Paid,1,66,3.9895203585869567
3363,5471,1066,2024-03-07,15,3,339.932224839794,968.8068407934129,0.05,Electronics,Holi,Delhi,Delhi,Tier-1,North,Organic,6,36,3.304224645752481
3364,5120,1084,2024-03-15,3,3,23.40012314897768,59.67031402989308,0.15,Sports,Holi,Nagpur,Maharashtra,Tier-3,West,Referral,4,14,8.68710788692538
3365,5090,1058,2024-08-18,13,4,92.4802288953179,369.9209155812716,0.0,Apparel,RakshaBandhan,Nagpur,Maharashtra,Tier-3,West,Organic,7,30,5.0972594204456865
3366,5114,1018,2024-06-28,8,4,498.30239147562344,1694.2281310171197,0.15,Accessories,Regular,Hyderabad,Telangana,Tier-1,South,Paid,8,30,0.0
3367,5072,1009,2023-10-05,22,4,275.7277033583846,1102.9108134335384,0.0,Accessories,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Organic,1,43,3.9968891487627594
3368,5242,1108,2024-05-17,18,2,66.87066767056459,86.93186797173396,0.35,Grocery,Regular,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,4,29,4.736341975119674
3369,5070,1052,2024-06-15,5,3,474.2853827262617,1351.713340769846,0.05,Grocery,Regular,Mumbai,Maharashtra,Tier-1,West,Paid,4,55,3.0520793957853494
3370,5111,1038,2024-04-22,14,1,143.87651594002162,136.68269014302052,0.05,Electronics,Regular,Indore,Madhya Pradesh,Tier-2,Central,Referral,7,59,1.7944816331315327
3371,5185,1035,2024-01-28,8,5,121.78810185972856,548.0464583687785,0.1,Grocery,NewYear,Lucknow,Uttar Pradesh,Tier-2,North,Referral,4,16,5.3210321527181375
3372,5324,1006,2024-06-16,10,2,459.07242417430825,872.2376059311856,0.05,Beauty,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,6,44,2.0772251794877272
3373,5429,1113,2024-10-14,11,3,351.7395456757186,1002.457705175798,0.05,Electronics,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,9,48,5.1508874375541565
3374,5037,1009,2023-11-04,19,4,275.7277033583846,1102.9108134335384,0.0,Accessories,Diwali,Mumbai,Maharashtra,Tier-1,West,Organic,6,25,1.9082457445000536
3375,5315,1026,2024-05-29,6,4,285.3653921989502,741.9500197172705,0.35,Accessories,Regular,Jaipur,Rajasthan,Tier-2,North,Affiliate,1,62,2.932197379495365
3376,5051,1054,2024-09-29,0,1,426.0475733895377,362.14043738110706,0.15,Beauty,Regular,Delhi,Delhi,Tier-1,North,Organic,5,22,5.912300161448355
3377,5495,1042,2024-03-09,4,4,423.156410181327,1607.9943586890424,0.05,Electronics,Holi,Mumbai,Maharashtra,Tier-1,West,Marketplace,8,70,4.978348228631346
3378,5138,1004,2024-02-12,19,2,65.56463525371322,111.45987993131247,0.15,Sports,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Paid,5,39,4.062842320592724
3379,5428,1039,2024-01-08,7,3,405.1902568626811,1215.5707705880434,0.0,Apparel,NewYear,Chandigarh,Chandigarh,Tier-2,North,Paid,9,32,3.9401922996780616
