timestamp,date,hour,visitors,add_to_cart,purchases,bounce_rate
2024-03-31 01:00:00,2024-03-31,1,439,77,17,0.27730168267285554
2024-03-31 02:00:00,2024-03-31,2,502,126,72,0.6733441945214205
2024-03-31 03:00:00,2024-03-31,3,584,119,61,0.4210882259843727
2024-03-31 04:00:00,2024-03-31,4,625,162,37,0.6816688889435092
2024-03-31 05:00:00,2024-03-31,5,587,44,11,0.5817031170281685
2024-03-31 06:00:00,2024-03-31,6,607,128,44,0.6476611845093889
2024-03-31 07:00:00,2024-03-31,7,663,126,87,0.5971963696975164
2024-03-31 08:00:00,2024-03-31,8,641,170,118,0.615640662896517
2024-03-31 09:00:00,2024-03-31,9,540,52,33,0.6465458872781719
2024-03-31 10:00:00,2024-03-31,10,651,138,70,0.4952270454803523
2024-03-31 11:00:00,2024-03-31,11,403,86,33,0.49142612121101886
2024-03-31 12:00:00,2024-03-31,12,428,33,22,0.5056872056779045
2024-03-31 13:00:00,2024-03-31,13,396,39,8,0.5294548056895052
2024-03-31 14:00:00,2024-03-31,14,258,60,30,0.4814290934212448
2024-03-31 15:00:00,2024-03-31,15,209,27,9,0.6117963787734926
2024-03-31 16:00:00,2024-03-31,16,134,25,12,0.38250920968194513
2024-03-31 17:00:00,2024-03-31,17,269,16,5,0.39674152940228075
2024-03-31 18:00:00,2024-03-31,18,153,39,25,0.32977573981332037
2024-03-31 19:00:00,2024-03-31,19,238,38,10,0.261233553721696
2024-03-31 20:00:00,2024-03-31,20,178,12,7,0.6053459267930433
2024-03-31 21:00:00,2024-03-31,21,289,75,18,0.5321060962750317
2024-03-31 22:00:00,2024-03-31,22,321,57,21,0.3050753420965226
2024-03-31 23:00:00,2024-03-31,23,443,55,14,0.6457367532861844
2024-04-01 00:00:00,2024-04-01,0,1672,169,35,0.48335797078392684
2024-04-01 01:00:00,2024-04-01,1,1910,501,286,0.46210592857063976
2024-04-01 02:00:00,2024-04-01,2,2178,526,339,0.35775996228255585
2024-04-01 03:00:00,2024-04-01,3,2320,128,58,0.6445983785170564
2024-04-01 04:00:00,2024-04-01,4,2636,643,230,0.4291693449226939
2024-04-01 05:00:00,2024-04-01,5,2582,301,73,0.42505679790142686
2024-04-01 06:00:00,2024-04-01,6,2677,484,107,0.5491259451901386
2024-04-01 07:00:00,2024-04-01,7,2753,552,157,0.3359746729809387
2024-04-01 08:00:00,2024-04-01,8,2568,358,89,0.636703380335167
2024-04-01 09:00:00,2024-04-01,9,2413,207,99,0.4434011012176797
2024-04-01 10:00:00,2024-04-01,10,2195,428,182,0.45317656937337164
2024-04-01 11:00:00,2024-04-01,11,1944,442,216,0.2752013514919752
2024-04-01 12:00:00,2024-04-01,12,1678,175,69,0.3034863714986478
2024-04-01 13:00:00,2024-04-01,13,1509,294,145,0.4147477312354748
2024-04-01 14:00:00,2024-04-01,14,1218,317,129,0.44487351784500095
2024-04-01 15:00:00,2024-04-01,15,982,197,89,0.5817152917826911
2024-04-01 16:00:00,2024-04-01,16,842,48,26,0.5407295108441538
2024-04-01 17:00:00,2024-04-01,17,671,41,27,0.5788459900002763
2024-04-01 18:00:00,2024-04-01,18,680,68,32,0.2595674325354542
2024-04-01 19:00:00,2024-04-01,19,653,194,110,0.6932187160736729
2024-04-01 20:00:00,2024-04-01,20,798,57,38,0.6393614962976187
2024-04-01 21:00:00,2024-04-01,21,947,101,57,0.2586542184681993
2024-04-01 22:00:00,2024-04-01,22,1154,258,74,0.32404168121590526
2024-04-01 23:00:00,2024-04-01,23,1452,352,92,0.48403168137476404
2024-04-02 00:00:00,2024-04-02,0,2037,455,138,0.34022327636096145
2024-04-02 01:00:00,2024-04-02,1,2468,700,295,0.3656308989437522
2024-04-02 02:00:00,2024-04-02,2,2700,256,149,0.39367245397218437
2024-04-02 03:00:00,2024-04-02,3,2901,601,303,0.3807348783625777
2024-04-02 04:00:00,2024-04-02,4,3145,218,136,0.6908299299116559
2024-04-02 05:00:00,2024-04-02,5,3283,979,497,0.604017926868356
2024-04-02 06:00:00,2024-04-02,6,3287,965,467,0.4871820602131867
2024-04-02 07:00:00,2024-04-02,7,3319,348,137,0.6224128900815308
2024-04-02 08:00:00,2024-04-02,8,3140,517,185,0.512125075180425
2024-04-02 09:00:00,2024-04-02,9,3062,863,514,0.2865693936886796
2024-04-02 10:00:00,2024-04-02,10,2766,168,43,0.4406389799257423
2024-04-02 11:00:00,2024-04-02,11,2369,426,147,0.3994808724939885
2024-04-02 12:00:00,2024-04-02,12,2053,551,113,0.5210242275806186
2024-04-02 13:00:00,2024-04-02,13,1753,433,267,0.5471699518888326
2024-04-02 14:00:00,2024-04-02,14,1490,391,98,0.5684507022183732
2024-04-02 15:00:00,2024-04-02,15,1327,80,41,0.37243812663139064
2024-04-02 16:00:00,2024-04-02,16,1018,66,45,0.3503926974457936
2024-04-02 17:00:00,2024-04-02,17,856,99,66,0.2832197343075476
2024-04-02 18:00:00,2024-04-02,18,858,145,79,0.6542426674871539
2024-04-02 19:00:00,2024-04-02,19,877,47,18,0.4307283956279942
2024-04-02 20:00:00,2024-04-02,20,992,118,73,0.2901712725629321
2024-04-02 21:00:00,2024-04-02,21,1143,270,156,0.29251887940560795
2024-04-02 22:00:00,2024-04-02,22,1513,106,68,0.3372646387653141
2024-04-02 23:00:00,2024-04-02,23,1754,462,134,0.4882378864122059
2024-04-03 00:00:00,2024-04-03,0,1090,96,54,0.48919360702212117
2024-04-03 01:00:00,2024-04-03,1,1337,80,26,0.4411423621695687
2024-04-03 02:00:00,2024-04-03,2,1548,354,143,0.42115356307278534
2024-04-03 03:00:00,2024-04-03,3,1658,275,190,0.5085077992309474
2024-04-03 04:00:00,2024-04-03,4,1804,488,198,0.5257000819668358
2024-04-03 05:00:00,2024-04-03,5,1828,332,136,0.46768730729036473
2024-04-03 06:00:00,2024-04-03,6,1816,484,116,0.6015402761765822
2024-04-03 07:00:00,2024-04-03,7,1774,135,56,0.513227509701543
2024-04-03 08:00:00,2024-04-03,8,1663,442,179,0.6855626831033217
2024-04-03 09:00:00,2024-04-03,9,1767,238,107,0.6008090758766002
2024-04-03 10:00:00,2024-04-03,10,1485,349,70,0.36811588008988083
2024-04-03 11:00:00,2024-04-03,11,1366,292,125,0.5792933487970883
2024-04-03 12:00:00,2024-04-03,12,1140,87,39,0.6799308717676971
2024-04-03 13:00:00,2024-04-03,13,977,61,34,0.4544821586507795
2024-04-03 14:00:00,2024-04-03,14,854,146,97,0.3626121682301965
2024-04-03 15:00:00,2024-04-03,15,650,119,51,0.3174089259553161
2024-04-03 16:00:00,2024-04-03,16,514,99,49,0.43609996642227894
2024-04-03 17:00:00,2024-04-03,17,449,59,36,0.5312935527025618
2024-04-03 18:00:00,2024-04-03,18,447,90,33,0.6381915581297058
2024-04-03 19:00:00,2024-04-03,19,544,40,9,0.26503783358294014
2024-04-03 20:00:00,2024-04-03,20,536,93,27,0.5535397838997895
2024-04-03 21:00:00,2024-04-03,21,779,57,11,0.26652613563540617
2024-04-03 22:00:00,2024-04-03,22,795,156,58,0.28550521922425753
2024-04-03 23:00:00,2024-04-03,23,934,141,58,0.42165594302919823
2024-04-04 00:00:00,2024-04-04,0,2163,467,131,0.37086204013442825
2024-04-04 01:00:00,2024-04-04,1,2387,344,240,0.4734149327422168
2024-04-04 02:00:00,2024-04-04,2,2742,277,132,0.39480793384977414
2024-04-04 03:00:00,2024-04-04,3,2962,556,292,0.2842093533530856
2024-04-04 04:00:00,2024-04-04,4,3062,596,205,0.5810949935162608
2024-04-04 05:00:00,2024-04-04,5,3238,616,234,0.5544273786610039
2024-04-04 06:00:00,2024-04-04,6,3449,608,393,0.3558327387106044
2024-04-04 07:00:00,2024-04-04,7,3245,880,277,0.28632607116640885
2024-04-04 08:00:00,2024-04-04,8,3200,926,303,0.6608517740969445
2024-04-04 09:00:00,2024-04-04,9,2930,409,262,0.3868272069433846
2024-04-04 10:00:00,2024-04-04,10,2742,237,92,0.6733319112647655
2024-04-04 11:00:00,2024-04-04,11,2484,559,368,0.6032296335627453
2024-04-04 12:00:00,2024-04-04,12,2143,612,157,0.5207482262871137
2024-04-04 13:00:00,2024-04-04,13,1739,383,218,0.36035684585479105
2024-04-04 14:00:00,2024-04-04,14,1498,228,120,0.44246781613843583
2024-04-04 15:00:00,2024-04-04,15,1087,242,113,0.6338158047125347
2024-04-04 16:00:00,2024-04-04,16,1031,275,160,0.6625785286947586
2024-04-04 17:00:00,2024-04-04,17,902,189,45,0.474841287933674
2024-04-04 18:00:00,2024-04-04,18,731,169,83,0.5622936566507448
2024-04-04 19:00:00,2024-04-04,19,903,255,78,0.32513702791137084
2024-04-04 20:00:00,2024-04-04,20,1028,292,125,0.4898793477784553
2024-04-04 21:00:00,2024-04-04,21,1208,68,15,0.257091881395124
2024-04-04 22:00:00,2024-04-04,22,1449,142,56,0.45714610160426217
2024-04-04 23:00:00,2024-04-04,23,1807,493,109,0.47240304318301524
2024-04-05 00:00:00,2024-04-05,0,519,146,96,0.31297210563658956
2024-04-05 01:00:00,2024-04-05,1,622,46,12,0.32006000200043694
2024-04-05 02:00:00,2024-04-05,2,639,55,21,0.364252808313115
2024-04-05 03:00:00,2024-04-05,3,780,213,80,0.3789131962131465
2024-04-05 04:00:00,2024-04-05,4,770,100,26,0.528543261681871
2024-04-05 05:00:00,2024-04-05,5,809,145,84,0.5045061317890337
2024-04-05 06:00:00,2024-04-05,6,788,107,30,0.42760022753883925
2024-04-05 07:00:00,2024-04-05,7,800,183,99,0.3892167640641226
2024-04-05 08:00:00,2024-04-05,8,809,96,67,0.26471546524834105
2024-04-05 09:00:00,2024-04-05,9,691,141,69,0.6006121698501864
2024-04-05 10:00:00,2024-04-05,10,600,121,77,0.3340343493198702
2024-04-05 11:00:00,2024-04-05,11,619,141,49,0.3487680808271588
2024-04-05 12:00:00,2024-04-05,12,522,60,31,0.5267344479728572
2024-04-05 13:00:00,2024-04-05,13,424,73,22,0.6711877399710601
2024-04-05 14:00:00,2024-04-05,14,305,28,9,0.6338857234528319
2024-04-05 15:00:00,2024-04-05,15,259,35,17,0.42526714833251766
2024-04-05 16:00:00,2024-04-05,16,232,62,17,0.5548518471585472
2024-04-05 17:00:00,2024-04-05,17,130,13,8,0.438800840684235
2024-04-05 18:00:00,2024-04-05,18,241,71,38,0.3807283806808343
2024-04-05 19:00:00,2024-04-05,19,244,51,28,0.34422581409615105
2024-04-05 20:00:00,2024-04-05,20,276,72,43,0.38242334440823794
2024-04-05 21:00:00,2024-04-05,21,364,19,11,0.39270023347016675
2024-04-05 22:00:00,2024-04-05,22,319,84,53,0.3633403974869407
2024-04-05 23:00:00,2024-04-05,23,422,56,23,0.6569509093124789
2024-04-06 00:00:00,2024-04-06,0,2136,175,82,0.30558152121528925
2024-04-06 01:00:00,2024-04-06,1,2400,687,340,0.2527657629851353
2024-04-06 02:00:00,2024-04-06,2,2756,335,92,0.6186046193261624
2024-04-06 03:00:00,2024-04-06,3,3074,281,88,0.5705990625422521
2024-04-06 04:00:00,2024-04-06,4,3293,429,279,0.5043136880399542
2024-04-06 05:00:00,2024-04-06,5,3402,901,410,0.6254025058984
2024-04-06 06:00:00,2024-04-06,6,3389,306,75,0.46655616014160933
2024-04-06 07:00:00,2024-04-06,7,3394,522,200,0.440867144391273
2024-04-06 08:00:00,2024-04-06,8,3255,292,141,0.6411255465991496
2024-04-06 09:00:00,2024-04-06,9,3119,247,100,0.35849109820293307
2024-04-06 10:00:00,2024-04-06,10,2729,382,244,0.670841914269925
2024-04-06 11:00:00,2024-04-06,11,2414,335,156,0.5359847701631707
2024-04-06 12:00:00,2024-04-06,12,2147,161,36,0.5552025992145743
2024-04-06 13:00:00,2024-04-06,13,1870,408,143,0.3274775964153192
2024-04-06 14:00:00,2024-04-06,14,1384,341,136,0.2872935896465695
2024-04-06 15:00:00,2024-04-06,15,1320,350,154,0.6340040548614345
2024-04-06 16:00:00,2024-04-06,16,1076,71,47,0.4169796062280214
2024-04-06 17:00:00,2024-04-06,17,841,126,63,0.5513946763284412
2024-04-06 18:00:00,2024-04-06,18,854,134,40,0.30368779373434507
2024-04-06 19:00:00,2024-04-06,19,836,183,60,0.25329640835861333
2024-04-06 20:00:00,2024-04-06,20,1089,183,96,0.28385024300325423
2024-04-06 21:00:00,2024-04-06,21,1333,320,71,0.4856074844928443
2024-04-06 22:00:00,2024-04-06,22,1511,131,66,0.5286661210271614
2024-04-06 23:00:00,2024-04-06,23,1857,329,143,0.4665495726020259
2024-04-07 00:00:00,2024-04-07,0,1857,212,70,0.6586449400204787
2024-04-07 01:00:00,2024-04-07,1,2224,319,144,0.5842119987729503
2024-04-07 02:00:00,2024-04-07,2,2516,579,203,0.32339155487944504
2024-04-07 03:00:00,2024-04-07,3,2796,751,493,0.6362542311820937
2024-04-07 04:00:00,2024-04-07,4,3000,265,141,0.5422378674179748
2024-04-07 05:00:00,2024-04-07,5,3069,629,439,0.32584027790036163
2024-04-07 06:00:00,2024-04-07,6,3056,451,138,0.604631378992697
2024-04-07 07:00:00,2024-04-07,7,2955,308,193,0.441610086239249
2024-04-07 08:00:00,2024-04-07,8,2875,636,405,0.3520757620887632
2024-04-07 09:00:00,2024-04-07,9,2777,605,389,0.5975319812645146
2024-04-07 10:00:00,2024-04-07,10,2447,168,69,0.387847888264815
2024-04-07 11:00:00,2024-04-07,11,2263,133,71,0.25463193824300606
2024-04-07 12:00:00,2024-04-07,12,1974,457,281,0.3931515198109472
2024-04-07 13:00:00,2024-04-07,13,1629,304,69,0.49518136414654407
2024-04-07 14:00:00,2024-04-07,14,1341,341,195,0.37767019892762427
2024-04-07 15:00:00,2024-04-07,15,1105,107,72,0.630604496646698
2024-04-07 16:00:00,2024-04-07,16,848,141,85,0.5162034098688368
2024-04-07 17:00:00,2024-04-07,17,770,121,48,0.4083211369764975
2024-04-07 18:00:00,2024-04-07,18,712,106,52,0.33828417448717957
2024-04-07 19:00:00,2024-04-07,19,793,176,81,0.40847599771511206
2024-04-07 20:00:00,2024-04-07,20,905,149,54,0.3473151902377661
2024-04-07 21:00:00,2024-04-07,21,1133,134,84,0.6513946253005906
2024-04-07 22:00:00,2024-04-07,22,1358,156,41,0.5722589737786999
2024-04-07 23:00:00,2024-04-07,23,1618,247,157,0.36138092676282074
2024-04-08 00:00:00,2024-04-08,0,1283,244,126,0.5399708587345164
2024-04-08 01:00:00,2024-04-08,1,1468,108,36,0.5618788918295535
2024-04-08 02:00:00,2024-04-08,2,1703,489,289,0.46194095063469265
2024-04-08 03:00:00,2024-04-08,3,1782,382,78,0.4138956681310296
2024-04-08 04:00:00,2024-04-08,4,1957,214,131,0.4968122927421244
2024-04-08 05:00:00,2024-04-08,5,2101,571,344,0.5929338932933967
2024-04-08 06:00:00,2024-04-08,6,2039,239,131,0.38547186182385107
2024-04-08 07:00:00,2024-04-08,7,1985,563,311,0.29798574517800935
2024-04-08 08:00:00,2024-04-08,8,1951,484,317,0.5583057265957346
2024-04-08 09:00:00,2024-04-08,9,1737,419,221,0.45525994708078893
2024-04-08 10:00:00,2024-04-08,10,1628,295,196,0.6692182109867671
2024-04-08 11:00:00,2024-04-08,11,1366,218,65,0.39882303377741746
2024-04-08 12:00:00,2024-04-08,12,1312,233,46,0.6061307348814413
2024-04-08 13:00:00,2024-04-08,13,1033,122,35,0.4092789706466289
2024-04-08 14:00:00,2024-04-08,14,854,226,92,0.6658989762774186
2024-04-08 15:00:00,2024-04-08,15,741,69,42,0.4587148662422582
2024-04-08 16:00:00,2024-04-08,16,561,34,22,0.3677682160147355
2024-04-08 17:00:00,2024-04-08,17,516,141,75,0.5967016672702157
2024-04-08 18:00:00,2024-04-08,18,391,87,42,0.3266299684376256
2024-04-08 19:00:00,2024-04-08,19,475,133,49,0.4722453860510961
2024-04-08 20:00:00,2024-04-08,20,617,137,70,0.4646755757213287
2024-04-08 21:00:00,2024-04-08,21,674,78,27,0.5796210346744569
2024-04-08 22:00:00,2024-04-08,22,883,127,53,0.444392776257025
2024-04-08 23:00:00,2024-04-08,23,1105,240,139,0.3433356121650212
2024-04-09 00:00:00,2024-04-09,0,1788,221,44,0.5378129241826753
2024-04-09 01:00:00,2024-04-09,1,1933,144,31,0.522863498491512
2024-04-09 02:00:00,2024-04-09,2,2104,530,200,0.4008302807212224
2024-04-09 03:00:00,2024-04-09,3,2403,585,320,0.3429447259062062
2024-04-09 04:00:00,2024-04-09,4,2562,452,313,0.4825642450344809
2024-04-09 05:00:00,2024-04-09,5,2658,638,136,0.5760843821058337
2024-04-09 06:00:00,2024-04-09,6,2637,247,52,0.27096136267342213
2024-04-09 07:00:00,2024-04-09,7,2724,468,259,0.31021114118486737
2024-04-09 08:00:00,2024-04-09,8,2507,635,199,0.6225564538159193
2024-04-09 09:00:00,2024-04-09,9,2338,606,343,0.31645028554468374
2024-04-09 10:00:00,2024-04-09,10,2079,277,73,0.4197032764682413
2024-04-09 11:00:00,2024-04-09,11,1985,461,138,0.5748031727920968
2024-04-09 12:00:00,2024-04-09,12,1661,100,29,0.40400673825442757
2024-04-09 13:00:00,2024-04-09,13,1393,102,38,0.6660642166707549
2024-04-09 14:00:00,2024-04-09,14,1172,332,72,0.640643542418365
2024-04-09 15:00:00,2024-04-09,15,955,104,26,0.43503867742077057
2024-04-09 16:00:00,2024-04-09,16,793,186,107,0.38071937903783115
2024-04-09 17:00:00,2024-04-09,17,665,60,13,0.32426832050535076
2024-04-09 18:00:00,2024-04-09,18,798,49,12,0.3862162144208461
2024-04-09 19:00:00,2024-04-09,19,739,194,135,0.29410333478204886
2024-04-09 20:00:00,2024-04-09,20,806,154,77,0.3562787566846832
2024-04-09 21:00:00,2024-04-09,21,918,265,96,0.6756260042087997
2024-04-09 22:00:00,2024-04-09,22,1277,215,64,0.5129943232754866
2024-04-09 23:00:00,2024-04-09,23,1322,232,66,0.43785286430791553
2024-04-10 00:00:00,2024-04-10,0,1576,291,199,0.643892579409922
2024-04-10 01:00:00,2024-04-10,1,1983,186,83,0.602908278574299
2024-04-10 02:00:00,2024-04-10,2,2083,229,158,0.44860760453477927
2024-04-10 03:00:00,2024-04-10,3,2295,412,143,0.2990051894075212
2024-04-10 04:00:00,2024-04-10,4,2481,525,250,0.44474063226588123
2024-04-10 05:00:00,2024-04-10,5,2551,451,122,0.3676971769676328
2024-04-10 06:00:00,2024-04-10,6,2517,376,244,0.6738617349171734
2024-04-10 07:00:00,2024-04-10,7,2536,295,176,0.33182587207419467
2024-04-10 08:00:00,2024-04-10,8,2499,746,475,0.6683129102160035
2024-04-10 09:00:00,2024-04-10,9,2229,368,215,0.3202062598883819
2024-04-10 10:00:00,2024-04-10,10,2108,285,183,0.43792112596674715
2024-04-10 11:00:00,2024-04-10,11,1866,521,289,0.4583375181063819
2024-04-10 12:00:00,2024-04-10,12,1637,328,161,0.4125526189308633
2024-04-10 13:00:00,2024-04-10,13,1318,258,131,0.6712948872680062
2024-04-10 14:00:00,2024-04-10,14,1138,281,170,0.27852315577930015
2024-04-10 15:00:00,2024-04-10,15,1029,265,124,0.3000323165927769
2024-04-10 16:00:00,2024-04-10,16,728,40,15,0.5295467432757217
2024-04-10 17:00:00,2024-04-10,17,732,129,52,0.5563913906982276
2024-04-10 18:00:00,2024-04-10,18,649,166,92,0.3815473467750605
2024-04-10 19:00:00,2024-04-10,19,708,187,126,0.5285754249940846
2024-04-10 20:00:00,2024-04-10,20,655,106,38,0.4079189850803182
2024-04-10 21:00:00,2024-04-10,21,974,276,123,0.43196784721754256
2024-04-10 22:00:00,2024-04-10,22,1116,135,27,0.5784524369223564
2024-04-10 23:00:00,2024-04-10,23,1329,145,67,0.32249449393482693
2024-04-11 00:00:00,2024-04-11,0,1808,321,220,0.35976417002004807
2024-04-11 01:00:00,2024-04-11,1,2066,376,209,0.4849009502772175
2024-04-11 02:00:00,2024-04-11,2,2449,651,222,0.6260474521715333
2024-04-11 03:00:00,2024-04-11,3,2632,664,344,0.5058403679493138
2024-04-11 04:00:00,2024-04-11,4,2900,540,171,0.4741298206384642
2024-04-11 05:00:00,2024-04-11,5,2979,433,169,0.40633912613391365
2024-04-11 06:00:00,2024-04-11,6,2913,425,208,0.6874954558955108
2024-04-11 07:00:00,2024-04-11,7,2868,301,199,0.5725174637699639
2024-04-11 08:00:00,2024-04-11,8,2801,202,92,0.6027415856298163
2024-04-11 09:00:00,2024-04-11,9,2611,681,235,0.4728223415886479
2024-04-11 10:00:00,2024-04-11,10,2338,424,267,0.3184910640274917
2024-04-11 11:00:00,2024-04-11,11,2060,264,99,0.25386203823238934
2024-04-11 12:00:00,2024-04-11,12,1830,542,148,0.35541444683827583
2024-04-11 13:00:00,2024-04-11,13,1522,289,85,0.6782445194900766
2024-04-11 14:00:00,2024-04-11,14,1244,256,51,0.4617616637169196
2024-04-11 15:00:00,2024-04-11,15,1085,191,108,0.5569259718197842
2024-04-11 16:00:00,2024-04-11,16,857,121,74,0.3671939289027745
2024-04-11 17:00:00,2024-04-11,17,743,151,63,0.2960644625263052
2024-04-11 18:00:00,2024-04-11,18,714,70,31,0.25928070778317763
2024-04-11 19:00:00,2024-04-11,19,856,123,25,0.5302414685792272
2024-04-11 20:00:00,2024-04-11,20,936,183,117,0.638984375621314
2024-04-11 21:00:00,2024-04-11,21,1063,178,83,0.42564489745592377
2024-04-11 22:00:00,2024-04-11,22,1327,118,77,0.27773900155703457
2024-04-11 23:00:00,2024-04-11,23,1513,138,31,0.32773787833816836
2024-04-12 00:00:00,2024-04-12,0,2271,621,336,0.6108834411733041
2024-04-12 01:00:00,2024-04-12,1,2550,255,159,0.4635319702753763
2024-04-12 02:00:00,2024-04-12,2,2915,150,63,0.40249658819609346
2024-04-12 03:00:00,2024-04-12,3,3202,700,428,0.6387805004796445
2024-04-12 04:00:00,2024-04-12,4,3443,870,537,0.5621049885190529
2024-04-12 05:00:00,2024-04-12,5,3518,370,251,0.47641482998043544
2024-04-12 06:00:00,2024-04-12,6,3580,585,357,0.5616197438578467
2024-04-12 07:00:00,2024-04-12,7,3542,565,326,0.5622891009093726
2024-04-12 08:00:00,2024-04-12,8,3409,803,431,0.35996890622014766
2024-04-12 09:00:00,2024-04-12,9,3158,489,262,0.6781484610283771
2024-04-12 10:00:00,2024-04-12,10,2987,664,269,0.2808056649138131
2024-04-12 11:00:00,2024-04-12,11,2656,452,241,0.684011000972806
2024-04-12 12:00:00,2024-04-12,12,2201,313,152,0.4078211302304466
2024-04-12 13:00:00,2024-04-12,13,1826,364,79,0.4196694312858878
2024-04-12 14:00:00,2024-04-12,14,1480,250,62,0.6254300427587558
2024-04-12 15:00:00,2024-04-12,15,1314,148,100,0.598796028359032
2024-04-12 16:00:00,2024-04-12,16,1038,219,97,0.6516235962688378
2024-04-12 17:00:00,2024-04-12,17,969,208,57,0.3624387292993504
2024-04-12 18:00:00,2024-04-12,18,869,171,82,0.38851692591011633
2024-04-12 19:00:00,2024-04-12,19,990,161,40,0.633829525103697
2024-04-12 20:00:00,2024-04-12,20,1104,219,142,0.5260688007843582
2024-04-12 21:00:00,2024-04-12,21,1218,243,58,0.34787024780865533
2024-04-12 22:00:00,2024-04-12,22,1540,120,72,0.32660092165264765
2024-04-12 23:00:00,2024-04-12,23,1906,326,90,0.35897453191540574
2024-04-13 00:00:00,2024-04-13,0,1285,98,28,0.2604366231728786
2024-04-13 01:00:00,2024-04-13,1,1576,402,243,0.4097034187696741
2024-04-13 02:00:00,2024-04-13,2,1809,538,221,0.6612231777700429
2024-04-13 03:00:00,2024-04-13,3,1946,183,77,0.6688580559990766
2024-04-13 04:00:00,2024-04-13,4,2045,131,43,0.2521848758505693
2024-04-13 05:00:00,2024-04-13,5,2144,335,195,0.34617446204723346
2024-04-13 06:00:00,2024-04-13,6,2099,623,269,0.6964603710549032
2024-04-13 07:00:00,2024-04-13,7,2104,136,34,0.48082222456040924
2024-04-13 08:00:00,2024-04-13,8,2025,151,73,0.6149507876904896
2024-04-13 09:00:00,2024-04-13,9,1819,503,127,0.28456079916275684
2024-04-13 10:00:00,2024-04-13,10,1719,206,130,0.5403454718083454
2024-04-13 11:00:00,2024-04-13,11,1516,234,94,0.3758265094245173
2024-04-13 12:00:00,2024-04-13,12,1303,322,176,0.6053792850636993
2024-04-13 13:00:00,2024-04-13,13,1186,60,19,0.5444137765964979
2024-04-13 14:00:00,2024-04-13,14,923,73,16,0.6745075223404968
2024-04-13 15:00:00,2024-04-13,15,831,107,55,0.3160404735157426
2024-04-13 16:00:00,2024-04-13,16,643,85,28,0.6907229232162951
2024-04-13 17:00:00,2024-04-13,17,557,104,65,0.2616578440547165
2024-04-13 18:00:00,2024-04-13,18,511,74,22,0.3559152868390368
2024-04-13 19:00:00,2024-04-13,19,527,87,19,0.4339722849615252
2024-04-13 20:00:00,2024-04-13,20,707,157,106,0.5978901161559934
2024-04-13 21:00:00,2024-04-13,21,745,49,21,0.45016472789802625
2024-04-13 22:00:00,2024-04-13,22,913,198,64,0.6947433804590272
2024-04-13 23:00:00,2024-04-13,23,1235,282,113,0.5579899587869065
2024-04-14 00:00:00,2024-04-14,0,2327,369,202,0.6355847770431039
2024-04-14 01:00:00,2024-04-14,1,2719,293,153,0.5302303467581874
2024-04-14 02:00:00,2024-04-14,2,3021,609,283,0.38026133597678236
2024-04-14 03:00:00,2024-04-14,3,3212,777,180,0.37802709182412775
2024-04-14 04:00:00,2024-04-14,4,3491,357,92,0.6923026779692548
2024-04-14 05:00:00,2024-04-14,5,3691,432,119,0.2531978419207337
2024-04-14 06:00:00,2024-04-14,6,3778,1042,571,0.6146848078825202
2024-04-14 07:00:00,2024-04-14,7,3694,1031,383,0.32038445001257587
2024-04-14 08:00:00,2024-04-14,8,3566,208,130,0.5266861133822542
2024-04-14 09:00:00,2024-04-14,9,3364,257,140,0.42319950267474116
2024-04-14 10:00:00,2024-04-14,10,3028,860,497,0.33170922587151375
2024-04-14 11:00:00,2024-04-14,11,2731,543,338,0.34012845434400635
2024-04-14 12:00:00,2024-04-14,12,2399,479,210,0.3809882953957326
2024-04-14 13:00:00,2024-04-14,13,1971,495,125,0.4198165656262902
2024-04-14 14:00:00,2024-04-14,14,1691,223,118,0.39781936393043005
2024-04-14 15:00:00,2024-04-14,15,1346,99,41,0.5123502252130835
2024-04-14 16:00:00,2024-04-14,16,1097,104,38,0.3666811475292701
2024-04-14 17:00:00,2024-04-14,17,970,142,92,0.41782232237606487
2024-04-14 18:00:00,2024-04-14,18,959,277,154,0.4163536320356603
2024-04-14 19:00:00,2024-04-14,19,895,187,117,0.29995401846969666
2024-04-14 20:00:00,2024-04-14,20,1077,242,169,0.5207827099156963
2024-04-14 21:00:00,2024-04-14,21,1357,397,170,0.4696901519392807
2024-04-14 22:00:00,2024-04-14,22,1640,415,192,0.6882558055717822
2024-04-14 23:00:00,2024-04-14,23,1985,188,110,0.3164654585242271
2024-04-15 00:00:00,2024-04-15,0,2455,699,481,0.5994988295016588
2024-04-15 01:00:00,2024-04-15,1,2887,679,337,0.4510327740909588
2024-04-15 02:00:00,2024-04-15,2,3263,532,192,0.49211504759687885
2024-04-15 03:00:00,2024-04-15,3,3527,924,599,0.42586826657486504
2024-04-15 04:00:00,2024-04-15,4,3783,923,575,0.6510753940176708
2024-04-15 05:00:00,2024-04-15,5,3979,1007,274,0.6896662485100816
2024-04-15 06:00:00,2024-04-15,6,3877,866,305,0.26433957748656384
2024-04-15 07:00:00,2024-04-15,7,3872,331,139,0.38164144578615555
2024-04-15 08:00:00,2024-04-15,8,3776,983,461,0.6335719417956057
2024-04-15 09:00:00,2024-04-15,9,3563,997,570,0.5808340806204499
2024-04-15 10:00:00,2024-04-15,10,3181,790,463,0.28642437290837547
2024-04-15 11:00:00,2024-04-15,11,2887,780,537,0.5220863073546578
